Id,SalePrice_pred
2734,172354.91959790507
2735,134345.7944242016
2736,138032.74969498257
2737,113014.03705617132
2738,129449.27661082723
2739,152764.59494863095
2740,144734.06777318497
2741,152111.00993981663
2742,180849.76385962404
2743,159281.5990964616
2744,167491.65591884594
2745,146769.69806277094
2746,132775.97805573556
2747,179921.20476856903
2748,122316.12833715156
2749,130547.03693066926
2750,118055.69986199564
2751,133058.60335579855
2752,228928.3864965205
2753,138797.79045921605
2754,231516.22325088538
2755,141192.046751344
2756,82476.58701588045
2757,68946.42051073602
2758,76786.10476353193
2759,169361.27693398963
2760,130640.6645483365
2761,137407.1948349565
2762,134212.73835498793
2763,198878.19347102105
2764,176551.16675986434
2765,280613.45335330477
2766,121302.40758658368
2767,80807.28995986914
2768,118694.09848318034
2769,137124.9729669428
2770,158400.3585495029
2771,104050.16119447109
2772,94533.82597044566
2773,182247.01383172683
2774,152184.2177936282
2775,119146.2563768315
2776,142625.4254409074
2777,162435.41424289742
2778,125863.57491597321
2779,132158.82457556124
2780,103000.05973693941
2781,84965.45223053503
2782,86089.07708916928
2783,80701.47024348614
2784,117895.29169046064
2785,145191.90002049715
2786,44694.83887136134
2787,125226.53926323357
2788,59536.35898858431
2789,179345.0653833011
2790,89305.12920682467
2791,106472.01445766461
2792,52603.17039747938
2793,150374.3992293721
2794,83539.7596274421
2795,113770.281602237
2796,88392.78329196895
2797,219972.31096865566
2798,121919.9908251279
2799,110729.81261755225
2800,67691.88862290386
2801,107012.39960082769
2802,134245.80209951985
2803,172612.03763842682
2804,147190.8864731355
2805,114617.1395459942
2806,76279.96951607305
2807,170814.4211348531
2808,146283.8056592105
2809,123292.6343593942
2810,125443.82059970163
2811,176582.66876863997
2812,181438.29005419445
2813,154020.9784388643
2814,146998.7095758795
2815,107508.19342795029
2816,211387.73794582667
2817,152792.76732305315
2818,134464.0535574444
2819,201278.29038753986
2820,140004.1403688238
2821,121157.48239938109
2822,212953.30351746906
2823,327148.69672268594
2824,174060.68521090646
2825,172377.44604922167
2826,131432.1351824715
2827,143471.4225185716
2828,246388.69709292988
2829,221140.26514229918
2830,223016.4208697023
2831,195458.35627435605
2832,231414.08367382956
2833,318635.9784524489
2834,232510.42446843715
2835,237854.686678593
2836,210389.75269661608
2837,156874.13693364066
2838,145081.6343240494
2839,177657.74459810922
2840,203871.61209520273
2841,211880.8828679467
2842,234814.4687457534
2843,153404.54068713778
2844,162248.12504241907
2845,127099.43080308239
2846,218843.2571963616
2847,205235.66463606816
2848,215473.39947593852
2849,207560.09946005826
2850,284991.37640151905
2851,224408.3647864135
2852,224295.36363789468
2853,243916.36130699835
2854,151443.12894421
2855,207168.53768146716
2856,207045.4013334035
2857,199553.33530586548
2858,218620.7909094877
2859,100479.1529956203
2860,108770.24775083573
2861,134664.80088038865
2862,203668.2327440937
2863,150157.22931596573
2864,262298.42591349676
2865,154648.7150033621
2866,162305.57676412407
2867,97395.10650066716
2868,105614.08084134485
2869,106433.73633316248
2870,115340.32875189772
2871,77799.97397206533
2872,17823.51768960213
2873,94974.41834376361
2874,141221.10451016814
2875,114455.99441096839
2876,188068.7798279053
2877,157223.83172369175
2878,161003.25059423022
2879,124036.49280069789
2880,101441.66540208197
2881,129206.5031940392
2882,160358.5122292917
2883,185422.00095708604
2884,199065.62042660755
2885,177881.50589670325
2886,229668.03123593418
2887,115654.31142580349
2888,146144.8627646505
2889,43774.82489093978
2890,70650.49784084763
2891,143202.75511442695
2892,41092.053462859694
2893,92025.75823964347
2894,42818.195554723
2895,338941.2773710258
2896,281238.78511430905
2897,216454.7499476698
2898,152891.05908941242
2899,232366.4406955638
2900,160742.8727836099
2901,218569.209797358
2902,194723.20829613498
2903,319830.6457461843
2904,343557.4872793005
2905,75361.91134098177
2906,214082.189001986
2907,117106.03240165426
2908,123929.700146854
2909,152399.6991572572
2910,66603.12371600397
2911,67675.53290716132
2912,158669.85784113072
2913,69216.70527877336
2914,63668.35119805219
2915,75532.39165242827
2916,70321.09006698344
2917,171324.53158810613
2918,107315.69433907437
2919,226433.7526337664
